occupation,occupation_label,workers,mean_income,mean_income_low,mean_income_upp,mean_hourly_income,mean_hours,sample_n,p10,p25,p50,p75,p90,hourly_p50,gini_within,top10_income_share,share_Homem,share_Mulher,share_brancaamarela,share_pretapardaindigena,share_outra,mean_Homem,mean_Mulher,gender_gap_women_vs_men,mean_median_ratio,p90_p50_ratio,p50_p10_ratio,ci_relative_width,wage_anatomy_type
1324,"1324 - Dirigentes de empresas de abastecimento, distribuição e afins",82282.59915135,10486.583092742334,8580.305866951001,12392.860318533667,55.538165764538796,47.03325050159679,186,2100,4000,7000,10000,25000,38.106235565819865,0.4777836098664784,0.3621357304612095,0.789737222287464,0.21026277771253588,0.6493662272985375,0.3506337727014624,NA,11138.252017705405,8038.944893293638,-0.27825794563501494,1.4980832989631905,3.5714285714285716,3.3333333333333335,0.3635649875526471,elite_de_cauda_longa
2512,2512 - Desenvolvedores de programas e aplicativos (software),243198.00104516,10202.340448869678,8464.35621303789,11940.324684701465,56.63480972830375,41.748524180162306,379,2500,4500,7000,12000,20000,40.415704387990765,0.43747976634835195,0.33276449026207716,0.8577608847523115,0.14223911524768856,0.7224899023082939,0.27751009769170615,NA,10079.821103891149,10941.182936500838,0.08545407936626725,1.4574772069813826,2.857142857142857,2.8,0.34070304643173116,elite_de_cauda_longa
2142,2142 - Engenheiros civis,292322.44605251,9902.098112930382,8756.28732542854,11047.908900432223,56.73081486919121,41.984263227945064,622,3000,4500,7000,12000,20000,40.415704387990765,0.4110463765831269,0.31565214374220724,0.7833303492849034,0.21666965071509656,0.6385236815523264,0.36147631844767364,NA,10569.353639395846,7489.755161882947,-0.2913705589369353,1.4145854447043402,2.857142857142857,2.3333333333333335,0.2314278801187833,elite_de_cauda_longa
1219,1219 - Dirigentes de administração e de serviços não classificados anteriormente,527105.5108253,9802.336421361282,8925.842017392906,10678.830825329658,55.265226372588955,43.81065910346293,1128,2500,3800,6000,10100,20000,34.64203233256351,0.4678315753389415,0.35758583928332616,0.5952442027461161,0.40475579725388383,0.7015140725477722,0.2984859274522279,NA,10343.091557850908,9007.088120325256,-0.1291686755408794,1.633722736893547,3.3333333333333335,2.4,0.17883377315194296,elite_de_cauda_longa
2511,2511 - Analistas de sistemas,415968.7607568,9427.044488367543,8724.804426621624,10129.284550113462,52.57627272276353,42.0258589228744,695,3000,5000,7500,12000,17000,40.415704387990765,0.37388928688746514,0.26857819229034596,0.7737609533260568,0.22623904667394323,0.6517668989142906,0.3482331010857094,NA,9781.208712980413,8215.76618738803,-0.16004591779285127,1.2569392651156723,2.2666666666666666,2.5,0.148984140811565,meio_heterogeneo
2611,2611 - Advogados e juristas,1110566.6313682,9325.25113680475,8620.3610141950885,10030.141259414413,55.887188970389715,40.914407226118776,2171,2300,3500,5000,10000,20000,32.992411745298575,0.48925414627325736,0.38754618055859535,0.49490202641260267,0.5050979735873975,0.6947019958160086,0.30462532513356866,6.726790504227923e-4,11354.456966505712,7337.0070145908985,-0.35382140808369866,1.8650502273609502,4,2.1739130434782608,0.15117879663907674,elite_de_cauda_longa
1212,1212 - Dirigentes de recursos humanos,127857.33551378,9261.322327714117,7736.152517429848,10786.492137998386,52.17365003360954,42.59968536931623,223,2500,3242,6000,12000,20000,30.79291762894534,0.4547882133262855,0.32479098845907167,0.37376187405844663,0.6262381259415533,0.5915205166235367,0.40847948337646334,NA,9131.635067653368,9338.724439393172,0.022678235628728727,1.5435537212856862,3.3333333333333335,2.4,0.32936329312721635,elite_de_cauda_longa
2132,2132 - Agrônomos e afins,71679.60036329,9107.102763700635,7885.969809821876,10328.235717579395,51.194564442573935,41.67211773044097,189,3000,5000,7000,11800,16000,40.415704387990765,0.3899660284422616,0.27890792996773844,0.778156861987419,0.2218431380125811,0.7096918298096816,0.2880335000486932,0.0022746701416251633,8926.011301916666,9742.315395909864,0.091452281022534,1.3010146805286622,2.2857142857142856,2.3333333333333335,0.2681715547882007,meio_heterogeneo
2421,2421 - Analistas de gestão e administração,555172.12189858,8764.278159594798,7780.712546044671,9747.843773144925,49.34934345774115,42.248514945848875,918,2500,3260,5000,10000,20000,30.792917628945343,0.4616842433829117,0.35587498595232403,0.5518958832642776,0.4481041167357224,0.6955450264059407,0.3044549735940592,NA,10515.7937788289,6607.069101195353,-0.3717003927466562,1.7528556319189597,4,2,0.2244487442410432,elite_de_cauda_longa
1111,1111 - Legisladores,53753.32308635,8674.400138354262,7469.44354989817,9879.356726810354,102.73862771719352,35.423902585396185,131,3800,5000,6062,10400,18000,52.48792777661138,0.32219003089131737,0.17560285200264408,0.8362745052909138,0.16372549470908623,0.5462230522764824,0.4537769477235177,NA,8592.366285240572,9093.41136230356,0.05831281633368568,1.4309469050402939,2.9693170570768723,1.595263157894737,0.27781900056196873,elite_de_cauda_longa
1342,1342 - Dirigentes de serviços de saúde,68071.11018605,8328.404990250734,6357.351659955958,10299.458320545511,46.25589416067843,42.16071865673717,142,2000,3000,5000,10000,15000,28.86836027713626,0.4834094404657956,0.3683117180115885,0.3223150894072871,0.6776849105927127,0.596739000154349,0.403260999845651,NA,11855.07457876912,6651.078542567119,-0.4389678024903929,1.6656809980501468,3,2.5,0.47333272880031646,elite_de_cauda_longa
2411,2411 - Contadores,640732.48662686,8143.502040718209,7535.095744634249,8751.90833680217,46.67400001804221,41.977425985374715,1264,2500,3500,5200,10000,16000,28.86836027713626,0.43184284443433596,0.3460328072816545,0.4866738462212038,0.5133261537787962,0.6173442356516189,0.38265576434838117,NA,9872.884988640206,6503.910049040252,-0.34123510437691873,1.5660580847535017,3.076923076923077,2.08,0.1494212914890612,elite_de_cauda_longa
1311,1311 - Dirigentes de produção agropecuária e silvicultura,62071.600019620004,7986.25055751728,6643.694218249464,9328.806896785096,44.250988598997566,43.72341477522082,245,2118,3500,5000,10000,15000,28.86836027713626,0.42916168374005415,0.28684571318454966,0.893970586228167,0.10602941377183289,0.6839824841061011,0.314093884847297,0.0019236310466019624,7940.754695519607,8369.84187406025,0.054036070246918255,1.597250111503456,3,2.360717658168083,0.3362169342418383,elite_de_cauda_longa
2261,2261 - Dentistas,393535.2815019,7974.280323612641,7140.832939029798,8807.727708195485,56.09894265115486,38.15208322323647,773,2500,3500,5000,10000,15000,34.64203233256351,0.4234508821281219,0.3250046379954044,0.370909706871899,0.6290902931281009,0.745924051081587,0.2540759489184129,NA,8713.551468253774,7538.408324707294,-0.13486385520621513,1.5948560647225283,3,2,0.2090338816193664,elite_de_cauda_longa
1112,1112 - Dirigentes superiores da administração pública,87144.7742931,7941.960428789072,6759.808112391245,9124.112745186898,44.93550458473561,41.394291304614704,221,2600,3242,6000,10000,15000,31.977260614674012,0.41216683124866327,0.30542123145896694,0.6062350956290563,0.3937649043709438,0.5444011994325214,0.4555988005674786,NA,8056.622928476141,7765.4276024979445,-0.03614359621436003,1.3236600714648452,2.5,2.3076923076923075,0.29769786112572505,meio_heterogeneo
1321,1321 - Dirigentes de indústria de transformação,236891.16787313,7905.008712505639,7204.675309241485,8605.342115769792,43.27158767677449,43.73519724961483,458,2500,3500,6000,10000,16000,31.492756665966827,0.3886891928701134,0.2811097967970727,0.7531774727116699,0.24682252728833004,0.6712556061914144,0.32874439380858556,NA,8719.929088107196,5418.284037493189,-0.3786320986390823,1.3175014520842732,2.6666666666666665,2.4,0.17718725651908107,meio_heterogeneo
0512,0512 - Graduados e praças do corpo de bombeiros,61354.83987183,7802.8363991204815,7040.424737111983,8565.248061128981,43.55164478023776,44.56043088075041,145,4000,5200,6500,9000,12000,36.74154944362796,0.2517214006964783,0.2048302904511356,0.8946696590039157,0.10533034099608425,0.46977141999458566,0.5302285800054144,NA,7863.47188467053,7287.802187063618,-0.0732080823903184,1.2004363690954587,1.8461538461538463,1.625,0.19541910736317286,elite_estavel
2131,"2131 - Biólogos, botânicos, zoólogos e afins",80192.82230685,7572.604525974215,3675.215336102549,11469.993715845882,39.418776035542386,42.99161818941416,169,2500,3300,4500,6000,11000,24.494366295751973,0.4992145312591394,0.43992182913586747,0.2097481707853949,0.7902518292146051,0.7038993501396982,0.29610064986030193,NA,6882.865050384673,7755.674767604869,0.1268090701809439,1.6828010057720477,2.4444444444444446,1.8,1.0293391597312465,elite_de_cauda_longa
5412,5412 - Policiais,154409.35267617,7371.821122769586,6778.753725238642,7964.888520300529,41.957567278449766,42.73427906185671,367,2500,4000,5500,9000,14000,30.79291762894534,0.36121258392405553,0.2721194892770933,0.8539522477840792,0.14604775221592078,0.4302520721483013,0.5697479278516987,NA,7493.7927241295765,6658.643949092869,-0.11144540632243238,1.3403311132308338,2.5454545454545454,2.2,0.16090119053462026,meio_heterogeneo
3311,"3311 - Agentes e corretores de bolsa, câmbio e outros serviços financeiros",107819.00779065,7356.092712084669,6229.048233028752,8483.137191140586,46.90770841518676,39.28767625900987,180,2800,3500,5000,8904,15000,33.67975365665897,0.39370662566126013,0.3006736014448096,0.7031446725338387,0.2968553274661613,0.689325298614139,0.3106747013858609,NA,7933.246302588442,5989.0211629215,-0.24507308427227126,1.4712185424169337,3,1.7857142857142858,0.30642476194036977,meio_heterogeneo
0412,0412 - Graduados e praças da polícia militar,389680.84417541,7322.979758604243,6928.7573283503825,7717.202188858104,40.709833723268126,43.037470619805234,812,4000,5000,6779,8105,11000,36.518475750577366,0.23244627636181692,0.20490891976202513,0.8775185066111293,0.1224814933888706,0.40398573878265076,0.5960142612173494,NA,7379.530473155361,6917.8222347395085,-0.0625660724751278,1.0802448382658567,1.6226582091753945,1.69475,0.10766721833162607,elite_estavel
5413,5413 - Guardiões de presídios,108809.91951049,7260.519277081752,6712.964249923582,7808.074304239922,41.42487097286035,42.83316272753782,244,4000,5000,6400,8500,12000,34.0921588034752,0.2563722641800086,0.20526784707319762,0.797069806502878,0.20293019349712196,0.5316693301300787,0.4683306698699213,NA,7016.054811199522,8220.727519924347,0.17170229440081353,1.1344561370440238,1.875,1.6,0.15083081698758344,elite_estavel
2514,2514 - Programadores de aplicações,62949.84094299,7204.166918859888,6258.351873952508,8149.981963767268,43.82967052849522,41.892066495383155,121,2600,3500,6000,10000,12000,34.64203233256351,0.326316129961676,0.22986762737400376,0.9564979498926764,0.04350205010732357,0.696694685637388,0.3033053143626119,NA,7269.2051522796555,5774.143810128833,-0.20567053905225996,1.200694486476648,2,2.3076923076923075,0.2625744393654505,elite_estavel
3411,3411 - Profissionais de nível médio do direito e serviços legais e afins,426423.61644872,7190.54975613751,6296.84124490857,8084.258267366449,49.62508911701558,35.80592777064098,907,1000,1621,3500,10000,16000,20.995171110644552,0.5437179474803013,0.3717574328841241,0.40197388574873466,0.5980261142512654,0.5915532019338682,0.4084467980661319,NA,8944.885389491417,6011.341867649811,-0.3279576421725846,2.0544427874678597,4.571428571428571,3.5,0.24857863210420392,teto_alto_base_distante
2161,2161 - Arquitetos de edificações,164662.67411639,7040.691397601186,6022.527570045904,8058.855225156467,41.6440476125912,40.073753678701436,359,2000,3000,5000,8000,13500,28.86836027713626,0.4322124051153917,0.31582827823934495,0.3763386212846146,0.6236613787153854,0.7968542939465694,0.20314570605343063,NA,8370.208849742803,6238.415063056587,-0.2546882431436249,1.408138279520237,2.7,2.5,0.2892226828467946,meio_heterogeneo
2413,2413 - Analistas financeiros,233813.05004061,6970.119065125646,6012.571009102514,7927.667121148777,39.64725720095957,41.20252572827092,311,2000,3300,5000,8000,13000,28.16425392891342,0.4199024534296325,0.3323671528026369,0.4515799295574021,0.5484200704425979,0.7392104621804927,0.2607895378195072,NA,8567.400143875362,5654.886242878551,-0.33995306068188036,1.3940238130251292,2.6,2.5,0.2747580197916951,meio_heterogeneo
1345,1345 - Dirigentes de serviços de educação,147204.42970383,6831.4171782072035,6282.327559805311,7380.5067966090965,38.276470479799585,42.24443871370349,376,2800,4000,6000,8400,12000,32.225146355873036,0.3052009551547443,0.23009754100946303,0.2969674473215436,0.7030325526784565,0.5441763983592662,0.45582360164073377,NA,8173.817647817,6264.374814059963,-0.2336047751526481,1.1385695297012006,2,2.142857142857143,0.16075423417370413,elite_estavel
2250,2250 - Veterinários,160628.64904678,6610.375892243988,4946.371998678634,8274.379785809344,39.683129275773275,40.69989944848636,314,2000,3000,4000,7000,12000,24.24942263279446,0.4490466908295493,0.3595911045560012,0.4359161193799734,0.5640838806200266,0.7752093662310868,0.22479063376891312,NA,8158.496227856448,5414.010188101499,-0.3363960665182574,1.652593973060997,3,2,0.5034521245660918,teto_alto_base_distante
3322,3322 - Representantes comerciais,300939.26192089,6414.625648845508,5403.112733003549,7426.138564687468,38.23481543533963,42.75790298526195,577,2000,3000,5000,7000,12500,24.634334103156274,0.423532464116251,0.3376197577808611,0.7367937741559217,0.26320622584407827,0.614177214909657,0.3858227850903431,NA,7084.015774300807,4540.800379951281,-0.35900758487519624,1.2829251297691016,2.5,2.5,0.31537706834817697,meio_heterogeneo
7111,7111 - Construtores de casas,47715.46793433,6390.820779221779,5003.3103295125275,7778.331228931031,36.4107028466482,41.84444856472549,121,2000,3000,5000,6000,15000,26.24396388830569,0.4237022342728466,0.3314492966227937,0.9869844017743945,0.013015598225605465,0.37227038818202507,0.6277296118179749,NA,6188.509401052498,21732.272712006252,2.5117136136708753,1.2781641558443557,3,2.5,0.43421979668727656,teto_alto_base_distante
1412,1412 - Gerentes de restaurantes,238398.63797771,6186.989410238282,5429.553724429864,6944.425096046701,33.006600498734336,47.01029443870229,504,2000,2800,4400,8000,15000,21.994941163532385,0.4297991445411775,0.3222630599678855,0.6102825149289367,0.38971748507106324,0.5366215279531978,0.46337847204680216,NA,6766.749827695431,5279.107010357039,-0.21984599035265973,1.4061339568723368,3.409090909090909,2.2,0.24484790116336952,teto_alto_base_distante
2431,2431 - Profissionais da publicidade e da comercialização,478678.50413244,6006.785419777256,5483.297991738142,6530.27284781637,34.12711396268635,41.64468891862165,751,1800,3000,4500,7000,10000,24.05696689761355,0.41449791394381597,0.3129219185663534,0.5255046034690168,0.4744953965309832,0.7179153894331952,0.28136356314004485,7.210474267599542e-4,6552.971542626542,5401.883193103174,-0.17565898799279578,1.3348412043949458,2.2222222222222223,2.5,0.1742986943783739,meio_heterogeneo
1420,1420 - Gerentes de comércios atacadistas e varejistas,559533.20322096,5965.2907280863965,5489.649861147187,6440.931595025606,32.91363033267765,46.220364311094635,1254,2000,2735,4000,6000,11000,19.24557351809084,0.44426112448231936,0.3706279038216772,0.5843086883504233,0.4156913116495767,0.54644453559214,0.45355546440786,NA,6875.371486237406,4686.05279554945,-0.31842914889331686,1.491322682021599,2.75,2,0.15946946716268098,meio_heterogeneo
2262,2262 - Farmacêuticos,246391.09708887,5719.614046635834,5123.58541110613,6315.642682165538,31.22722853561021,43.56496522632131,448,2600,4000,4500,6000,9000,24.364896073903004,0.315633691377439,0.2866540383164833,0.28379795567430294,0.716202044325697,0.6418582315749747,0.35814176842502526,NA,6321.786247875403,5481.000877307922,-0.13299807010242537,1.271025343696852,2,1.7307692307692308,0.20841568353035164,meio_heterogeneo
3334,3334 - Agentes imobiliários,400421.72429638,5707.986405635815,5195.548678219328,6220.424133052301,37.93716429656158,39.77803814500752,817,1621,2900,4000,7000,10000,24.05696689761355,0.4131143545326882,0.3131408554293596,0.5958921284031521,0.404107871596848,0.6494951379618021,0.3505048620381979,NA,5962.7884262767075,5332.258712430668,-0.10574410305544846,1.4269966014089537,2.5,2.4676125848241828,0.1795511380021956,meio_heterogeneo
2634,2634 - Psicólogos,453534.58821251,5660.702203943763,5236.008971573804,6085.395436313723,44.99208580571504,33.47347552136556,901,2000,3000,4500,7000,10000,30.79291762894534,0.37948376856795707,0.2829574509093039,0.1673762530155933,0.8326237469844067,0.6581409563784548,0.34185904362154523,NA,6734.530552578775,5444.838356644898,-0.19150439453274593,1.2579338230986141,2.2222222222222223,2.25,0.15004966418268006,meio_heterogeneo
2221,2221 - Profissionais de enfermagem,580308.54774627,5580.15937318647,5288.060023700598,5872.258722672341,32.22299275647717,43.14359165082477,1203,3000,3500,4750,6000,9000,26.24396388830569,0.28926943682791983,0.24748724234034858,0.14016830511560016,0.8598316948843998,0.5302355352196306,0.4697644647803695,NA,6942.843504040311,5358.016916510239,-0.22826765238303293,1.1747703943550463,1.894736842105263,1.5833333333333333,0.10469211717839239,elite_estavel
2330,2330 - Professores do ensino médio,680302.02270887,5510.410276382853,5313.43445068992,5707.386102075787,34.55110035936501,38.523369090991366,1621,2500,3500,5000,6500,10000,28.86836027713626,0.2940596797818129,0.23113780747062437,0.43774832356538745,0.5622516764346126,0.5291125908766121,0.4706500192950041,2.3738982838378432e-4,5934.946081416201,5179.882427848386,-0.12722333837742994,1.1020820552765707,2,2,0.07149225404763601,elite_estavel
2351,2351 - Especialistas em métodos pedagógicos,370541.52028385,5399.788747104994,4950.350065083565,5849.227429126424,32.58044339666385,39.64492166860212,876,1900,3000,4500,6500,10000,25.981524249422634,0.3583143754521495,0.2755005663049429,0.17388514203251149,0.8261148579674884,0.5445914142726238,0.45540858572737614,NA,7105.619367311193,5040.736253596114,-0.29059861033570145,1.199953054912221,2.2222222222222223,2.3684210526315788,0.16646528339183211,elite_estavel
3321,3321 - Agentes de seguros,186099.56500817,5397.927601488103,4514.372077711603,6281.483125264604,31.96005006464261,41.095119580791994,313,1850,2600,3500,5500,11000,20.207852193995382,0.41761795191420226,0.34199003194500555,0.5121194019749911,0.4878805980250089,0.6855377812540785,0.3144622187459215,NA,5938.00668148655,4831.016401109049,-0.18642455957970927,1.542265028996601,3.142857142857143,1.8918918918918919,0.32736842321965237,teto_alto_base_distante
3323,3323 - Agentes de compras,170423.67359353,5354.831961360737,4839.764826803186,5869.899095918288,29.801283133083434,42.401197913735245,293,2300,3000,4000,7000,10000,23.09468822170901,0.3274147957793415,0.24284639682527379,0.5402181752769424,0.4597818247230576,0.5813991610429741,0.4186008389570259,NA,5434.937112474366,5260.712846080455,-0.03205635369616844,1.3387079903401844,2.5,1.7391304347826086,0.19237471437914752,meio_heterogeneo
3341,3341 - Supervisores de secretaria,471419.44635902,5273.208460641191,4917.146390191758,5629.270531090624,29.97448514762188,42.132018781245634,932,2000,2900,4000,6000,9500,23.094688221709006,0.35705834769381284,0.29002372990459196,0.5302023039380238,0.4697976960619763,0.5440403700368327,0.4559596299631674,NA,5517.344373816989,4997.682580619113,-0.09418694175842535,1.3183021151602978,2.375,2,0.13504570248153552,meio_heterogeneo
3343,3343 - Secretários executivos e administrativos,301654.38832178,5229.875036055336,4447.0425371945485,6012.707534916123,31.3691046494373,38.296909906547356,609,1500,2000,3500,6000,10000,20.785219399538104,0.4632534477361405,0.3478986633510664,0.3214904207528412,0.6785095792471588,0.5914733487268407,0.4085266512731593,NA,5427.616294210336,5136.181561078927,-0.0536947929503202,1.4942500103015246,2.857142857142857,2.3333333333333335,0.2993694852989235,teto_alto_base_distante
4221,4221 - Trabalhadores de agências de viagem,71370.18724708,5208.4904634232,3197.295934555138,7219.684992291262,31.370701179033237,39.745216989536985,124,1621,2000,3700,10000,10000,20.25849844009562,0.3835778036056331,0.08811323211260014,0.41140502142344176,0.5885949785765582,0.7079493039803845,0.29205069601961553,NA,3753.635343866453,6225.377666702996,0.6584929265639616,1.4077001252495134,2.7027027027027026,2.282541640962369,0.7722754003263491,topo_instavel_amostra_pequena
3332,3332 - Organizadores de conferências e eventos,185262.94610864,5171.045224828852,4095.0923827309266,6246.998066926777,38.45236368979471,36.893603787349406,360,1500,2000,3200,7000,10000,23.094688221709006,0.4662160018867991,0.33872672825822653,0.4972287292416859,0.5027712707583141,0.550936769208702,0.44906323079129795,NA,5891.184245670634,4458.84500370158,-0.24313265079456037,1.6159516327590162,3.125,2.1333333333333333,0.41614520674919697,teto_alto_base_distante
2269,2269 - Profissionais da saúde não classificados anteriormente,80876.55619234,5144.620007829418,4029.259549274432,6259.980466384403,34.49473253977901,35.62278156615453,143,1500,2500,4500,6000,10000,27.71362586605081,0.3996283582419281,0.300716614611186,0.1639653729653486,0.8360346270346515,0.5964763381927853,0.4035236618072147,NA,7121.898252291125,4756.830848952872,-0.33208385174239285,1.1432488906287595,2.2222222222222223,3,0.43360265942190385,elite_estavel
2264,2264 - Fisioterapeutas,318681.9764868,4962.66164523136,4619.297754817402,5306.025535645318,32.53936186042525,38.611598386555706,641,2000,2600,4000,6000,10000,25.660764690787786,0.34072295074694114,0.25848273635136276,0.2113794585642662,0.7886205414357338,0.6177708287008021,0.3822291712991978,NA,4967.066142089201,4961.4810772494975,-0.0011244192607740011,1.2406654113078401,2.5,2,0.13837892444023364,meio_heterogeneo
2423,2423 - Especialistas em políticas e serviços de pessoal e afins,282434.51767728,4925.611956038187,4289.299976334025,5561.9239357423485,27.71916278361298,41.848909478972715,458,2000,2500,3500,6000,10000,20.207852193995382,0.3755516149667931,0.27888468891372536,0.22233708165718122,0.7776629183428188,0.5558059205354272,0.4441940794645728,NA,5140.202326933116,4864.259671274265,-0.05368322842332374,1.407317701725196,2.857142857142857,1.75,0.25836870032935605,meio_heterogeneo
2642,2642 - Jornalistas,239030.15675017,4922.186050469087,4118.986980600758,5725.385120337415,34.5249408790357,37.82484661224199,427,1200,1800,3500,6000,9000,23.094688221709006,0.4573063976342955,0.3428384068642547,0.44416757114557887,0.5558324288544212,0.6413836184381407,0.35861638156185927,NA,5559.024957118253,4413.285929329426,-0.2061043144484762,1.4063388715625962,2.5714285714285716,2.9166666666666665,0.32635867951061426,meio_heterogeneo
2265,2265 - Dietistas e nutricionistas,155449.99568916,4881.518825962199,4039.5170057529913,5723.520646171407,37.39410205318998,36.31500250886334,343,1621,2200,3500,5000,8000,23.09468822170901,0.42037673056222213,0.3501340293525194,0.13645617558591663,0.8635438244140834,0.6642412266837416,0.33575877331625825,NA,4136.7647547279485,4999.203985000446,0.20848157471048046,1.3947196645606283,2.2857142857142856,2.1591610117211597,0.3449753448582636,topo_instavel_amostra_pequena
3142,3142 - Técnicos agropecuários,39635.02667869,4858.700727656625,4090.4879609335267,5626.913494379723,28.06120616057273,41.66106877169272,120,1800,2500,3500,6500,10000,18.475750577367204,0.36333425620338355,0.23360579686903588,0.7860478478820018,0.21395215211799817,0.5188028557108475,0.4811971442891524,NA,5268.195047201806,3354.2422521893122,-0.36330332834375356,1.3882002079018927,2.857142857142857,1.9444444444444444,0.3162214796850066,meio_heterogeneo
3123,3123 - Supervisores da construção,171236.21593811,4805.940523900432,4340.003471018792,5271.877576782072,28.135568997441087,42.8589569539157,313,2000,2600,4000,5550,8000,20.995171110644552,0.3259265387643323,0.2631242864519354,0.9452471174952345,0.054752882504765565,0.4289846786584554,0.5710153213415445,NA,4819.691801333914,4568.540139459576,-0.05210948588140607,1.201485130975108,2,2,0.19390046571092065,meio_heterogeneo
3257,"3257 - Inspetores de saúde laboral, ambiental e afins",203011.57832504,4792.806820563274,4321.077427293363,5264.536213833186,27.06086701210096,42.04261397577851,396,1900,2700,3500,5500,8000,20.207852193995382,0.3546666046104241,0.2816135572058648,0.5821482784721693,0.4178517215278307,0.4287563402328563,0.5712436597671438,NA,5051.593279888174,4432.267222360699,-0.12260014280903964,1.3693733773037926,2.2857142857142856,1.8421052631578947,0.19684890751114031,meio_heterogeneo
4312,"4312 - Trabalhadores de serviços estatísticos, financeiros e de seguros",126725.75630565001,4762.9462853555115,4312.407633315328,5213.484937395695,29.033019776373063,38.9440687227641,248,1700,3000,4000,5075,8700,24.24942263279446,0.30421048538584705,0.2294727636801571,0.47334246794647555,0.5266575320535245,0.6826015504071078,0.31739844959289226,NA,5305.693343604538,4275.143080451999,-0.19423479579624803,1.1907365713388778,2.175,2.3529411764705883,0.1891848553595665,meio_heterogeneo
3313,3313 - Contabilistas e guarda livros,167353.98935025,4727.08555508203,3923.310156084716,5530.860954079344,31.639489239664208,39.03556991804027,330,1621,2100,3000,5600,10000,18.71824480369515,0.4103457610885495,0.24233408851744867,0.4659782606052559,0.5340217393947442,0.5778772156413823,0.42212278435861783,NA,5505.315399224648,4048.015467906014,-0.26470780066912714,1.5756951850273433,3.3333333333333335,1.8507094386181369,0.34007228751473956,teto_alto_base_distante
3122,3122 - Supervisores de indústrias de transformação,279981.38158167,4570.271942829773,4193.949739285175,4946.594146374371,24.687948524717335,43.086505078391234,496,2000,2500,4000,6000,8000,20.470291832878438,0.31664298932122514,0.234233753744448,0.7744656987947942,0.2255343012052057,0.5800002989334895,0.4199997010665104,NA,4607.589837080772,4442.125452942398,-0.03591126597397121,1.1425679857074433,2,2,0.16468263081587683,meio_heterogeneo
2166,2166 - Desenhistas gráficos e de multimídia,159439.77564764,4514.044009656039,3929.4370375711737,5098.650981740904,28.130015208962462,38.56338830306721,295,1500,2000,3000,5000,10000,19.24557351809084,0.4170560894299482,0.2886552842235854,0.6439958907896886,0.3560041092103115,0.6674000439275272,0.33259995607247295,NA,4769.576236449145,4051.7973676604443,-0.15049111979874186,1.5046813365520129,3.3333333333333335,2,0.25901695722696827,teto_alto_base_distante
2320,2320 - Professores de formação profissional,111839.36838181,4450.922574291319,3537.907786815127,5363.93736176751,27.00268139074593,38.755385946299214,213,1600,2000,3000,5000,8000,18.71824480369515,0.42013995751946376,0.33442835087569195,0.6134131057959192,0.38658689420408077,0.525424074983845,0.47457592501615503,NA,4912.0702986420165,3719.200774960605,-0.2428445545682012,1.483640858097106,2.6666666666666665,1.875,0.41025866985410897,topo_instavel_amostra_pequena
2341,2341 - Professores do ensino fundamental,1488103.02378275,4409.453173878678,4271.734975106055,4547.171372651302,30.076650426071176,35.367570759727464,3798,1800,2600,4000,5160,7434,27.713625866050812,0.2965138905677559,0.2306451879959291,0.2065466550815787,0.7934533449184212,0.4772917850082883,0.5227082149917117,NA,4718.210078525075,4329.079568679985,-0.0824741805406709,1.1023632934696694,1.8585,2.2222222222222223,0.06246497846420387,meio_heterogeneo
3115,3115 - Técnicos em engenharia mecânica,214570.7662641,4403.175588615615,3900.501767412583,4905.8494098186475,24.362868363912625,42.126746869819286,403,1621,2000,3000,5000,9000,17.321016166281755,0.40291298460949576,0.3131207125225326,0.9608055476544333,0.03919445234556671,0.4527529955741871,0.5472470044258129,NA,4485.624438013597,2382.039760492067,-0.468961391349356,1.4677251962052051,3,1.8507094386181369,0.22832331397489236,meio_heterogeneo
0210,0210 - Graduados e praças das forças armadas,256575.21899464,4368.5141619851165,3906.9146200957957,4830.113703874437,25.12676120099965,42.5961352476434,524,1621,2000,3000,6000,9000,17.321016166281755,0.3657380803357664,0.24959171060788246,0.9057102524872233,0.09428974751277672,0.3669551706973185,0.6330448293026816,NA,4161.530551039943,6356.7173704460065,0.5274950628098833,1.4561713873283721,3,1.8507094386181369,0.21133022568916807,meio_heterogeneo
2635,2635 - Assistentes sociais,158045.38599562,4315.575263730074,3677.7932242990464,4953.357303161101,28.23055797992814,36.711354484620614,346,1621,2300,3200,5000,8000,20.207852193995382,0.3611997364332995,0.28607255951144955,0.07418929117952831,0.9258107088204716,0.467463679444571,0.532536320555429,NA,5592.060483934322,4213.284878896708,-0.24655949430424795,1.348617269915648,2.5,1.974090067859346,0.2955722009027248,meio_heterogeneo
5221,5221 - Comerciantes de lojas,3217584.23401134,4152.792693868725,3946.2830424320186,4359.302345305431,24.379935928472833,45.7719909551867,7588,800,1601,3000,5000,8000,14.434180138568129,0.49214447170188347,0.3784736239039724,0.5632187804068918,0.4367812195931082,0.49494018968320425,0.504845372201611,2.1443811518488695e-4,4771.912083985808,3354.453268577409,-0.29704210607007797,1.384264231289575,2.6666666666666665,3.75,0.09945579597151653,meio_heterogeneo
