group,weight,mean_income,theil_within,group_variable
9321,215029.24148497,1943.1108971803799,0.08478921530181233,occupation
3115,214570.7662641,4403.175588615615,0.2971552185787675,occupation
3113,207652.69468806,3799.580361959961,0.15625579543219661,occupation
2359,206827.24636012,2699.9577095784516,0.6617564606937603,occupation
7119,204032.34714202,2135.096732685614,0.23758963139325717,occupation
3257,203011.57832504,4792.806820563274,0.24089421111830023,occupation
9520,202662.23040685,2026.3299203755685,0.35572691836962783,occupation
8219,197637.56147787,2367.9541286652093,0.13492484117478065,occupation
7318,194020.54618515,1205.9430194368247,0.3638400327834366,occupation
7115,190303.44590633,2392.1036824701764,0.21264509432935924,occupation
3321,186099.56500817,5397.9276014881025,0.3394891818453061,occupation
3332,185262.94610864,5171.045224828852,0.4109370146137468,occupation
7126,184076.28389764,3177.671972581014,0.3955377512370885,occupation
7132,180464.99968387,2908.138150806907,0.12511292695191067,occupation
3123,171236.21593811,4805.940523900432,0.18616268040862746,occupation
3323,170423.67359353,5354.831961360737,0.18265834590221777,occupation
2619,167669.29318292,13703.883693588037,0.23992155807502324,occupation
3313,167353.98935025,4727.08555508203,0.2917028379086914,occupation
8141,166542.48052755,2542.700877580001,0.247013139215298,occupation
5132,166281.85424505,1800.0515322415106,0.3421395832341576,occupation
2161,164662.67411639,7040.691397601186,0.35277630337477867,occupation
1330,162993.26762521,13569.752465959533,0.22806061724216856,occupation
2250,160628.64904678,6610.375892243987,0.4491284513840414,occupation
2166,159439.77564764,4514.044009656039,0.30742848677949153,occupation
2635,158045.38599562,4315.575263730074,0.24051391987452678,occupation
8142,157162.71738338,2567.3053601023466,0.07534275337100675,occupation
5164,156432.78866086,2909.6118247218606,0.29047037602856624,occupation
2265,155449.99568916,4881.518825962199,0.3726717178782015,occupation
5412,154409.35267617,7371.821122769586,0.21949519189568312,occupation
1345,147204.42970383,6831.4171782072035,0.1538148732161755,occupation
5242,147150.08251563,2137.6534246230676,0.06767176829478495,occupation
3431,146958.28450188,3811.3857461844023,0.2742592925191246,occupation
9215,145910.90075706,1233.5362388055942,0.32358619794917975,occupation
8183,145445.01639337,2331.407553244954,0.04906232026209999,occupation
4323,145369.33433151,3071.3534277172143,0.20877148125079967,occupation
3521,144529.04679389,3824.204853727505,0.2816044180351276,occupation
9411,143548.95861134,2202.8733790176257,0.30195081091153303,occupation
7533,143406.79075051,1212.1838029812034,0.4216770961685924,occupation
7123,142647.53203308,3624.3535454100097,0.7197354223392284,occupation
3119,141621.43818735,3716.022769000324,0.28217976811033224,occupation
6122,140300.48915724,2677.0252419558647,0.7840111829063621,occupation
3112,139350.66568674,4093.8956197685648,0.21573753353815966,occupation
7214,139039.55893084,2618.4159795606456,0.07536023460608397,occupation
7536,137307.48909656,2010.0445994396678,0.10021231913308572,occupation
3114,135636.36382115,4112.805839652794,0.22407956154010888,occupation
1211,129635.98912142,13693.364666337375,0.4714274662405743,occupation
4229,128713.05916909,2216.678696633233,0.07428829579059111,occupation
1212,127857.33551378,9261.322327714117,0.3667931449479999,occupation
4312,126725.75630565001,4762.9462853555115,0.1620094914700124,occupation
2144,117212.2445246,12137.43957911231,0.2361423163405242,occupation
4225,114406.98780339,2511.7464710921454,0.34930897768742597,occupation
2320,111839.36838181,4450.922574291319,0.36646456336843425,occupation
2652,111339.72512545,3474.0487387437693,0.2984948707170623,occupation
1120,110297.50111861,22415.826972145627,0.5588590043237437,occupation
5413,108809.91951049,7260.519277081753,0.10930252450249675,occupation
3311,107819.00779065,7356.092712084669,0.2782437168428792,occupation
3251,106149.60785451,2231.018616363757,0.12066849256217466,occupation
8211,106103.21882309,2902.321727489294,0.10287531010886973,occupation
3412,105194.85345801,2929.1859060818133,0.20804276927089665,occupation
2353,105072.61850427,3603.607421001741,0.2759412538414886,occupation
7122,101004.05816492,3324.7156108332556,0.17114366968743105,occupation
